timestamp,speaker,words
54:45:00,Render,That's right. Sing a acapella song. Uh...
54:49:00,Harris,The Persuasions?
54:54:00,Render,"The Persuasions. The song was ""Chain Gang."""
54:55:00,Harris,Hm.
54:55:00,Render,Know that song?
54:57:00,Harris,"I don't think so, but I'll write it down."
54:59:00,Render,That's the sound of  a man working on a Chain Gang.
55:03:00,Harris,"Oh, no, no, no. Okay."
55:06:00,Suarez-Davis,"I was going to say, I think Sam Cook performed that on the, uh,"
55:08:00,Render,That is a Sam Cook song. That is correct. You are absolutely... you are two for two.
55:14:00,Harris,He is our concerts chair.
55:18:00,Render,"Well, that's awesome."
55:20:00,Harris,"Um, Oh, uh, yeah, I, um, so you said that.."
55:27:00,Render,"Oh, I have one another story when you're ready, when you're ready. Okay. So the, another passion I have was actually was radio and I actually thought I was going to try to have a career in radio. I was interested in radio. So, uh, KDIC, I see was a 10-watt station and several KDIC stories, but, um, you know, had to go, you had to get your license to, to be on the air. And, you know, as a junior, I had really, I had really terrible time slot. As a senior, I had a show Sunday afternoons and, um, I interviewed Georgia on my show. Um, Um, and that was another highlight. Um, it was only for, I don't know, maybe 10 minutes at the most. Um, of course, uh, over the phone, which was technologically challenging, but, and there was no, I don't think there's any tape of it. Um, I, I, I, in fact, yeah, the only way I taped my own show was I brought a cassette, portable cassette radio with me into the studio and tape my own show that way. Um, itt was primitive but that was the other another Georgia highlight was as a senior uh interviewing her on the radio."
56:52:00,Harris,Do you remember any details from that interview sticking out particularly?
56:59:00,Render,Well we it was it was it was the day after a uh a concert that was uh if memory serves me it was um I think it was Steve Goodman and John Prine together. So we talked a lot about that. So um anyway
57:30:00,Harris,"Yeah, Yeah."
57:31:00,Render,It was after a memorable concert. I can't remember which one it was it was either that one or it might have been um oh you know it might have been uh what's his name? Um The Revolution Will Not Be Televised um...
57:50:00,Harris,Gil Scott-Heron?
57:51:00,Render,"Gil Scott-Heron another yes I think it might have might have been that one that was another amazing amazing amazing show. Um I think he just recently died, um the last couple years. And uh if you've never heard that tune so like talk about an early rapper you know this is 1977, pretty interesting."
58:19:00,Suarez-Davis,"Bob, I actually just uh, I just checked my list of um of concerts and it looks like uh Gil Scott-Heron played in February of 1977 so that would that would totally line up then"
58:32:00,Render,"That sounds right that it might have been that, you know? So it was, I just remember there was a show that night before and it was Sunday afternoon so um that sounds right"
58:43:00,Harris,"Yeah, Gil Scott-Heron and Georgia interview in one weekend is pretty fun."
58:50:00,Render,Yeah.
58:51:00,Haris,Um yeah uh I wanted to also um ask a follow-up about the Julie Harris um thing though because you mentioned um that uh Georgia and Don Smith were pushing really hard to bring her to campus. Was that like um I I guess um my question is uh like how how much did Georgia's like personal interests um like play into the programming? Uh.... like yeah yeah... like what she ended up getting booked?
59:24:00,Render,"A lot, a lot, I mean you know again you're the you're the you know sort of the advisor at the top of the pyramid but your your objective is to listen and bring consensus. So it's like ""okay"" and again it's a great skill because if you have ideas but you don't in the end if everyone knows that your idea is going to rule the day then they're not going to bring up their ideas because like what's the point, right? So the, you know, the trick a good leader... one of the good tricks of a good leader is to make sure everyone participates, and then, if you decide your idea is what... the one you want to use then everyone feels at least invested that that you maybe that is the best idea or we're gonna that's how we're going to go forward and that's that's that's exactly what she did. So I think she... all along thought for the timing, the budget that this was the this was something great that we should do um um I'm sure and Dom was sort of like the faculty rep and maybe you could ask his rep his recollections of this. But I'm pretty sure that that once they were sort of aligned it was not going to be hard for the rest of the committee to fall in line and agree that this is what we were going to do even though we knew that Julie Harris was a difficult person and um to work with and very particular and her contract was very particular um uh including you know in her contract that someon would walk her dog. So so I would just say that you know again how many times of that do I remember going to a meeting of that group. Maybe two times you know two times in the year. Not a lot, you know? So um some of that planning had been done even the year before because to get like The Mirror Court Trio or to get one of these other uh it was an opera person you know you needed you know you didn't do that in two months you needed 18 months to do it. To get them, you know? So um another, another just quickie and I know we have to go so um oh god don't get old, um what the hell was her name? Um oh there was there was one other person that we wanted to get and we had her all lined up. I have to think of who it was and then she got a phone call and was going to be on Saturday Night Live. And so we didn't... so we had to cancel that that concert uh and I got to remember who it was. It's so funny because the first one that came to my mind is Tracy Chapman but it wasn't Tracy Chapman but she reminded me of Tracy Tracy Chapman I I can't remember who it was I could email you who it was but um and that was the kind of work and people Georgia was finding that were these up and coming people that you know that we would get and um so anyway."
1:02:30,Harris,And uh
1:02:33,Render,Anything else?
1:02:35,Harris,"Yeah yeah, I guess just one other aspect of the college to touch on. Um how much did like yeah how much did the college's financial situation uh play into these meetings? And how did you guys work around that?"
1:02:51,Render,"Well I never thought the college was in any kind of financial distress. I mean the uh is that... this is at a time when the endowment was just starting to really explode. Um and you know relationship between uh Joe Rosenfield and Warren Buffett both being from Omaha, Nebraska uh or never never went to Grinnell but he was very good friends with a very important alum who um the Younkers department stores like Younkers dorm um uh. And so the endowment was growing. So I never had the impression there was that. But we had tight budgets. So if we wanted to do something, we had to, you know, move money around, or figure out where we're going to get money from wherever we're going to get it. And so that was the other thing was that there was always little uh professors had little budgets for themselves... departmental budgets for certain things and so she would you know do what she had to do to get some of that extra money to make sure she had the money to do what she wanted to do. So um... it wasn't like you know that we could raise taxes or raise fees in the middle of the year/ We couldn't. We had to figure out other ways to um to get the funds, you know. Now I remember some calls like that like,. ""Oh shoot, we're short 300. What are we going to do? You know can't we get can we do this? Can we get that?"" And we figure it out how to how to do it you know so that was another skill that you know you had to learn was you know how are you going to if you want to get what you want you got to figure out how you know what you got to identify what you need and then you know rally the your your your partners to get what you need. So all great life lessons, you know? You don't realize until you really look back and go ""Oh! I guess i learned that there."" You know, so..."
1:04:45,Harris,"So yeah um yeah so I I don't mean to if you need to go I don't mean to keep you, but"
1:04:55,Render,I have a few more minutes.
1:05:08,Harris,"Okay awesome, um then in that case uh can you just speak to uh uh I you mentioned uh Georgia had almost been fired twice while you were there um yeah just controversies incidents surrounding her..."
1:05:15,,"Yeah, one quick second. Okay sorry about that so I've got five minutes."
1:05:40,Harris,Thank you.
1:05:41,Render,"Uh... I don't know as much about the first sort of attempt but the second attempt was um actually uh the administration decided it was going to fire three women. Um one had to do what... Kathy Mccluskey, and Georgia, and there was a third woman. Her name is escaping me. And Kathy was more um Outdoor Programs and and and and nobody was full-time so um uh, and they wanted to replace her with a a gentleman who uh like I said, I don't think he was qualified, and it was there's no other way to describe, It it was it was a it was a sexist and a discriminatory activity. Um and so there was an Open Forum in the South Lounge um packed house um and uh several people spoke including me. Uh and um and then we rallied all kinds of pressure uh on the administration, and they relented and actually the guy who was going to take over those jobs resigned and left um. And um uh his major qualifications, he ran the intramural sports program on campus. Like how hard is that to do? Okay so um uh so that there's probably if you look in the S&B uh there there is definitely going there there will definitely be stuff in there uh in the S&B about this Open Forum um if you look for it, I'm sure it's in there. Um and then I don't know exactly how it got redone but uh Waldo, you ever heard the name Waldo Walker? Another interesting character. Um, he you know had been a professor, he was administrator um, and he was I think an important sort of transitional figure from the standpoint that he was sort of a traditional administrator, but he sort of also sort of knew that Grinnell was different and that things had to be different. And so um he's in and more should be sort of looked at about him because of the way he handled campus protest also um in light of sort of the last year. In terms of um protest at the time was for divestment in South Africa, a lot of activity about that. And students actually occupied the Administration Office for a couple hours in a very peaceful way but um it did happen um. And he sort of diffused it all and um and I think in this situation he was sort of the voice of reason. In in but I don't know exactly the mechanics of how it was decided to reverse this bad decision, but it was reversed and I I think he had a a lot to do with it. Um and the president at the time wound up leaving sort of um in disgrace, a Richard Turner. It was not a great leadership time for the college."
1:09:13,Harris,"Um in uh I guess in that case is there anything else uh you wanted to make sure to bring up about your time at Grinnell or with Georgia, we haven't covered?"
1:09:32,Render,"Um, no I mean it's probably the most enjoyable time of my life other than having kids and a family and you know I've been very blessed in my life. Um met some of my best friends still um for Grinnell we used to call it ""The Grinnell Experience"" and it really was. And so you know, I hope for you it is similar uh and your your your compadres you know I know life has changed, but it was it was at my college experience was different than most of my friends. Lke totally different. To them it was like another version of high school so, hang on one second. I'm just finishing give me one second okay? Hang on. So um, I would say that that's that's what I'll leave you with. It was a a major impact on my uh my life all the way through, from friends to choices I made, how I live today. I just finished a very good book by Eric Larson about the start of the Civil War. I still read lots of history books. Um so I gotta take this um if there's more feel free to reach out to me. Okay?"
1:11:04,Harris,Awesome thank you again so much...
1:11:10,Render,All right.
1:11:10,Harris,"Meeting with us today, yeah."
1:11:10,Render,All right.
1:11:10,Suarez-Davis,Thanks Bob
1:11:11,Render,Take care.
1:11:11,Harris,You too.
